date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2015-10-17 13:08:46,ben_maclean,,0,0,1,"The drains at the #gym backed up, flooding the locker room with sewage. It's the new ""cardio 'n' cholera"" workout plan.",,,#gym,655369864740249600,https://twitter.com/ben_maclean/status/655369864740249600
2015-10-17 13:05:03,DolphinDivePro,haysmbrown,0,0,1,"@rain_n_Hayl you wait, they will be tying shoelaces, physio's and maybe a supposed outbreak of cholera",,@rain_n_Hayl,,655368928722599936,https://twitter.com/DolphinDivePro/status/655368928722599936
2015-10-17 13:02:38,MickTurski,,1,0,1,"Cholera. Audi się ścigają, a na prowadzeniu Merc :/",,,,655368319340441600,https://twitter.com/MickTurski/status/655368319340441600
2015-10-17 13:00:39,LoopNewsTT,,0,1,0,"Watch Now: Haitian Cholera victims tell UN to accept responsibility for disease http://ow.ly/Twl7o pic.twitter.com/T0FLUPu9Fd",,,,655367823032778752,https://twitter.com/LoopNewsTT/status/655367823032778752
2015-10-17 13:00:29,smokeartlouis,,0,0,0,"zawsze jak rozmawiam z martyna to myśle o Natalce no bo cholera, jak mozna miec tak identyczne głosy",,,,655367781563650048,https://twitter.com/smokeartlouis/status/655367781563650048
2015-10-17 12:52:57,Domi1008,,0,0,0,"no cholera czemumnie to bawi #EMABiggestFansJustinBieber",,,#EMABiggestFansJustinBieber,655365882814836736,https://twitter.com/Domi1008/status/655365882814836736
2015-10-17 12:43:02,Wichura_,PP_now,1,0,0,"@PP_now ale przeciez Mahi to matka Mustafy a misska potencjalna lejdi ale przyznaj ze ladna cholera",,@PP_now,,655363387463999488,https://twitter.com/Wichura_/status/655363387463999488
2015-10-17 12:42:44,fortnightlysara,,0,0,1,"Great they're moving all Beirut's mouldy cholera-infested trash to Akkar #طلعت_ريحتكم",,,#طلعت_ريحتكم,655363313426124800,https://twitter.com/fortnightlysara/status/655363313426124800
2015-10-17 12:41:13,Libertea2012,,0,0,1,"Haiti’s Earthquake Was Devastating. The Cholera Epidemic Was Worse. http://www.thenation.com/article/haitis-earthquake-was-devastating-the-cholera-epidemic-was-worse/ … #UniteBluepic.twitter.com/ibkxwZh185",,,#UniteBluepic,655362930167312384,https://twitter.com/Libertea2012/status/655362930167312384
2015-10-17 12:30:05,biebshvwty,iforbieber,0,0,0,"CHOLERA JASNA https://twitter.com/iforbieber/status/655350149099737088 …",,,,655360129894916096,https://twitter.com/biebshvwty/status/655360129894916096
2015-10-17 12:22:13,tulisio,,0,0,0,"The people of Haiti are dying of Cholera and lack the means to get treatment and improved living conditions. #NoPoverty #ActionAid_Haiti",,,#NoPoverty #ActionAid_Haiti,655358149583589376,https://twitter.com/tulisio/status/655358149583589376
2015-10-17 12:22:11,ewwstylez,delevihes,1,0,0,"@delevihes same a nie chcr mi sie jak cholera",,@delevihes,,655358142461644800,https://twitter.com/ewwstylez/status/655358142461644800
2015-10-17 12:18:16,panzer_w1959,,1,1,1,"Jadę do pracy...a nie chce mi się jak cholera. Do jutra.",,,,655357155273478144,https://twitter.com/panzer_w1959/status/655357155273478144
2015-10-17 12:16:24,vaginbizzle,bieebsss,0,0,0,"@bieebsss -cholera *warknelam cicho, pomagajac ci sie ubierac, wiedzialam ze mama za chwile wejdzie, gdy byles juz ubrany, zaczales +",,@bieebsss,,655356687692505088,https://twitter.com/vaginbizzle/status/655356687692505088
2015-10-17 12:11:17,chanyeollue,frenezje,1,0,0,"@homopornlouis cholera *mruknąłem cicho i poszedłem do kuchni zapalić papierosa, co bardzo rzadko robiłem*",,@homopornlouis,,655355400074719233,https://twitter.com/chanyeollue/status/655355400074719233
